id,id_modality,athlete_id,id_olympic,Age,Height,Weight
3060,331,47626,39,17.0,,
3061,54,47626,39,17.0,,
3062,55,47626,39,17.0,,
3063,104,47696,6,21.0,182.0,78.0
3064,22,47696,6,21.0,182.0,78.0
3065,104,47696,20,25.0,182.0,78.0
3066,104,47739,25,19.0,183.0,
3067,22,47739,25,19.0,183.0,
3068,165,47749,4,20.0,176.0,63.0
3069,182,47749,4,20.0,176.0,63.0
3070,33,47749,4,20.0,176.0,63.0
3071,135,47764,5,30.0,174.0,60.0
3072,394,47771,22,23.0,188.0,85.0
3073,267,47789,1,29.0,178.0,109.0
3074,260,47795,4,22.0,178.0,68.0
3075,261,47795,4,22.0,178.0,68.0
3076,260,47795,1,26.0,178.0,68.0
3077,330,47795,1,26.0,178.0,68.0
3078,260,47795,2,30.0,178.0,68.0
3079,330,47795,2,30.0,178.0,68.0
3080,26,47814,2,20.0,186.0,77.0
3081,26,47814,5,24.0,186.0,77.0
3082,161,47816,11,29.0,173.0,56.0
3083,104,47820,35,19.0,,
3084,22,47820,35,19.0,,
3085,43,47889,15,24.0,183.0,86.0
3086,98,47890,15,17.0,,
3087,24,48248,6,27.0,188.0,80.0
3088,83,48303,1,25.0,178.0,65.0
3089,83,48308,4,24.0,175.0,71.0
3090,71,48328,16,28.0,187.0,91.0
3091,71,48328,9,32.0,187.0,91.0
3092,25,48341,6,18.0,,
3093,64,48342,12,21.0,176.0,85.0
3094,189,48345,12,17.0,170.0,62.0
3095,212,48345,3,21.0,170.0,62.0
3096,188,48345,3,21.0,170.0,62.0
3097,189,48345,3,21.0,170.0,62.0
3098,188,48345,4,25.0,170.0,62.0
3099,94,48346,3,19.0,180.0,68.0
3100,94,48346,1,27.0,180.0,68.0
3101,95,48346,1,27.0,180.0,68.0
3102,94,48346,2,31.0,180.0,68.0
3103,395,48346,2,31.0,180.0,68.0
3104,108,48348,35,32.0,171.0,64.0
3105,12,48348,35,32.0,171.0,64.0
3106,29,48371,5,28.0,178.0,69.0
3107,187,48404,12,32.0,184.0,70.0
3108,187,48404,3,37.0,184.0,70.0
3109,30,48405,12,29.0,184.0,70.0
3110,312,48410,26,20.0,162.0,56.0
3111,313,48410,26,20.0,162.0,56.0
3112,314,48410,26,20.0,162.0,56.0
3113,312,48410,27,24.0,162.0,56.0
3114,313,48410,27,24.0,162.0,56.0
3115,314,48410,27,24.0,162.0,56.0
3116,315,48410,27,24.0,162.0,56.0
3117,312,48410,7,28.0,162.0,56.0
3118,313,48410,7,28.0,162.0,56.0
3119,249,48413,21,24.0,165.0,55.0
3120,1,48417,4,30.0,183.0,90.0
3121,83,48487,3,22.0,173.0,73.0
3122,360,48489,3,21.0,178.0,66.0
3123,270,48493,13,20.0,183.0,
3124,332,48535,1,27.0,165.0,83.0
3125,149,48539,3,22.0,167.0,57.0
3126,202,48542,11,19.0,174.0,57.0
3127,65,48553,5,23.0,194.0,92.0
3128,198,48557,15,20.0,,
3129,146,48560,4,24.0,186.0,77.0
3130,126,48560,4,24.0,186.0,77.0
3131,126,48560,1,28.0,186.0,77.0
3132,115,48563,12,21.0,174.0,88.0
3133,115,48563,3,26.0,174.0,88.0
3134,168,48563,3,26.0,174.0,88.0
3135,306,48577,3,27.0,159.0,48.0
3136,162,48579,3,27.0,182.0,70.0
3137,396,48585,12,26.0,162.0,57.0
3138,336,48590,4,35.0,166.0,52.0
3139,192,48600,3,25.0,175.0,73.0
3140,252,48606,17,42.0,163.0,57.0
3141,113,48609,10,23.0,180.0,70.0
3142,42,48611,10,22.0,165.0,54.0
3143,42,48611,11,26.0,165.0,54.0
3144,107,48625,33,25.0,166.0,58.0
3145,70,48635,5,29.0,174.0,53.0
3146,397,48635,5,29.0,174.0,53.0
3147,277,48691,15,24.0,169.0,59.0
3148,64,48729,12,24.0,171.0,75.0
3149,39,48850,19,25.0,178.0,72.0
3150,40,48850,19,25.0,178.0,72.0
3151,41,48850,19,25.0,178.0,72.0
3152,39,48850,36,29.0,178.0,72.0
3153,40,48850,36,29.0,178.0,72.0
3154,41,48850,36,29.0,178.0,72.0
3155,8,48854,7,28.0,,
3156,96,48957,20,20.0,177.0,86.0
3157,96,48957,15,24.0,177.0,86.0
3158,96,48957,16,32.0,177.0,86.0
3159,302,48967,21,27.0,172.0,61.0
3160,10,48978,15,31.0,190.0,84.0
3161,11,48978,15,31.0,190.0,84.0
3162,157,48978,24,35.0,190.0,84.0
3163,10,48978,24,35.0,190.0,84.0
3164,11,48978,24,35.0,190.0,84.0
3165,356,48992,8,34.0,170.0,55.0
3166,356,48992,12,38.0,170.0,55.0
3167,296,48992,3,42.0,170.0,55.0
3168,19,49020,1,17.0,167.0,57.0
3169,179,49020,2,21.0,167.0,57.0
3170,19,49020,2,21.0,167.0,57.0
3171,19,49020,5,25.0,167.0,57.0
3172,243,49022,12,25.0,180.0,80.0
3173,131,49022,12,25.0,180.0,80.0
3174,1,49025,15,27.0,170.0,65.0
3175,67,49026,8,44.0,,
3176,36,49036,12,35.0,185.0,74.0
3177,335,49036,12,35.0,185.0,74.0
3178,50,49046,4,28.0,165.0,63.0
3179,24,49053,15,30.0,192.0,84.0
3180,212,49114,16,22.0,172.0,62.0
3181,189,49114,16,22.0,172.0,62.0
3182,145,49218,6,25.0,170.0,65.0
3183,250,49218,6,25.0,170.0,65.0
3184,53,49218,6,25.0,170.0,65.0
3185,149,49219,20,15.0,163.0,54.0
3186,234,49224,6,22.0,,
3187,145,49331,15,23.0,179.0,77.0
3188,250,49331,15,23.0,179.0,77.0
3189,53,49331,15,23.0,179.0,77.0
3190,310,49371,5,23.0,183.0,87.0
3191,59,49372,11,25.0,169.0,55.0
3192,20,49377,9,18.0,,
3193,21,49377,9,18.0,,
3194,256,49378,19,21.0,,
3195,50,49396,12,32.0,180.0,68.0
3196,398,49398,5,27.0,167.0,52.0
3197,36,49400,15,20.0,170.0,67.0
3198,178,49402,8,20.0,190.0,75.0
3199,178,49402,12,24.0,190.0,75.0
3200,252,49405,17,35.0,185.0,82.0
3201,42,49424,1,22.0,164.0,56.0
3202,23,49452,4,20.0,176.0,73.0
3203,298,49481,13,23.0,,
3204,134,49483,6,21.0,165.0,63.0
3205,134,49483,20,25.0,165.0,63.0
3206,42,49504,10,20.0,161.0,56.0
3207,379,49578,20,29.0,174.0,67.0
3208,255,49583,13,36.0,,
3209,1,49584,3,25.0,196.0,91.0
3210,119,49708,17,20.0,183.0,70.0
3211,119,49708,10,25.0,183.0,70.0
3212,146,49767,25,26.0,,
3213,178,49767,25,26.0,,
3214,119,49767,25,26.0,,
3215,36,49785,13,21.0,,
3216,300,49785,13,21.0,,
3217,26,49785,13,21.0,,
3218,148,49803,11,17.0,180.0,62.0
3219,149,49803,11,17.0,180.0,62.0
3220,33,49803,11,17.0,180.0,62.0
3221,81,49808,12,26.0,191.0,92.0
3222,84,49812,4,22.0,187.0,82.0
3223,84,49812,1,26.0,187.0,82.0
3224,84,49812,2,30.0,187.0,82.0
3225,298,49816,2,20.0,180.0,
3226,83,49822,3,22.0,177.0,73.0
3227,202,49837,15,21.0,160.0,57.0
3228,166,49862,15,28.0,157.0,58.0
3229,399,49862,15,28.0,157.0,58.0
3230,158,49906,4,22.0,167.0,51.0
3231,240,49908,4,23.0,183.0,74.0
3232,240,49908,1,27.0,183.0,74.0
3233,240,49908,2,31.0,183.0,74.0
3234,240,49908,5,35.0,183.0,74.0
3235,292,49958,2,24.0,175.0,
3236,30,49999,1,26.0,174.0,73.0
3237,320,49999,2,30.0,174.0,73.0
3238,307,50047,4,28.0,170.0,61.0
3239,285,50051,5,21.0,179.0,72.0
3240,20,50055,5,20.0,190.0,88.0
3241,21,50055,5,20.0,190.0,88.0
3242,22,50055,5,20.0,190.0,88.0
3243,23,50072,12,25.0,180.0,80.0
3244,161,50134,2,21.0,161.0,60.0
3245,234,50135,12,23.0,175.0,67.0
3246,76,50140,2,21.0,175.0,64.0
3247,76,50140,5,25.0,175.0,64.0
3248,21,50262,8,20.0,184.0,80.0
3249,22,50262,12,24.0,184.0,80.0
3250,352,50270,1,27.0,173.0,57.0
3251,31,50308,3,23.0,208.0,98.0
3252,31,50308,4,27.0,208.0,98.0
3253,150,50326,6,,,
3254,113,50340,3,24.0,180.0,60.0
3255,25,50341,6,22.0,,
3256,96,50342,1,21.0,189.0,84.0
3257,96,50342,2,25.0,189.0,84.0
3258,96,50342,5,29.0,189.0,84.0
3259,235,50351,4,24.0,177.0,64.0
3260,25,50367,6,26.0,192.0,84.0
3261,317,50367,20,30.0,192.0,84.0
3262,64,50369,12,25.0,185.0,86.0
3263,190,50382,10,25.0,172.0,63.0
3264,191,50382,10,25.0,172.0,63.0
3265,190,50382,11,29.0,172.0,63.0
3266,191,50382,11,29.0,172.0,63.0
3267,190,50382,8,33.0,172.0,63.0
3268,191,50382,8,33.0,172.0,63.0
3269,190,50382,12,37.0,172.0,63.0
3270,191,50382,12,37.0,172.0,63.0
3271,190,50382,3,41.0,172.0,63.0
3272,191,50382,3,41.0,172.0,63.0
3273,190,50382,4,45.0,172.0,63.0
3274,191,50382,4,45.0,172.0,63.0
3275,190,50382,2,53.0,172.0,63.0
3276,191,50382,2,53.0,172.0,63.0
3277,330,50561,5,22.0,179.0,76.0
3278,130,50779,12,35.0,164.0,83.0
3279,129,50779,3,40.0,164.0,83.0
3280,130,50779,3,40.0,164.0,83.0
3281,203,50793,12,22.0,160.0,62.0
3282,204,50793,12,22.0,160.0,62.0
3283,205,50793,12,22.0,160.0,62.0
3284,206,50793,12,22.0,160.0,62.0
3285,207,50793,12,22.0,160.0,62.0
3286,208,50793,12,22.0,160.0,62.0
3287,209,50793,12,22.0,160.0,62.0
3288,43,50798,20,20.0,190.0,82.0
3289,148,50799,16,14.0,164.0,59.0
3290,149,50799,16,14.0,164.0,59.0
3291,149,50799,9,18.0,164.0,59.0
3292,366,50799,9,18.0,164.0,59.0
3293,295,50799,9,18.0,164.0,59.0
3294,33,50799,9,18.0,164.0,59.0
3295,42,50802,3,24.0,165.0,54.0
3296,42,50802,4,28.0,165.0,54.0
3297,42,50802,1,32.0,165.0,54.0
3298,121,50810,3,21.0,190.0,93.0
3299,120,50810,3,21.0,190.0,93.0
3300,121,50810,4,25.0,190.0,93.0
3301,222,50870,22,18.0,179.0,80.0
3302,44,50871,12,18.0,157.0,47.0
3303,49,50871,12,18.0,157.0,47.0
3304,45,50871,12,18.0,157.0,47.0
3305,46,50871,12,18.0,157.0,47.0
3306,47,50871,12,18.0,157.0,47.0
3307,48,50871,12,18.0,157.0,47.0
3308,29,50887,3,32.0,173.0,60.0
3309,171,50903,29,21.0,176.0,76.0
3310,91,50903,29,21.0,176.0,76.0
3311,36,51002,15,27.0,178.0,74.0
3312,11,51004,20,28.0,183.0,85.0
3313,10,51004,15,32.0,183.0,85.0
3314,11,51004,15,32.0,183.0,85.0
3315,392,51041,9,26.0,163.0,56.0
3316,12,51050,2,30.0,172.0,58.0
3317,163,51053,20,25.0,188.0,86.0
3318,400,51057,20,31.0,172.0,79.0
3319,4,51057,20,31.0,172.0,79.0
3320,145,51061,35,22.0,,
3321,250,51061,35,22.0,,
3322,116,51086,11,22.0,179.0,76.0
3323,116,51086,8,26.0,179.0,76.0
3324,141,51088,12,29.0,173.0,67.0
3325,74,51100,8,22.0,164.0,65.0
3326,147,51100,8,22.0,164.0,65.0
3327,74,51100,3,30.0,164.0,65.0
3328,147,51100,3,30.0,164.0,65.0
3329,179,51101,6,16.0,,
3330,401,51158,1,27.0,183.0,87.0
3331,401,51158,2,31.0,183.0,87.0
3332,158,51239,12,20.0,168.0,51.0
3333,310,51289,5,19.0,176.0,85.0
3334,189,51311,3,24.0,163.0,58.0
3335,64,51313,3,30.0,198.0,110.0
3336,93,51335,3,34.0,169.0,67.0
3337,113,51414,37,23.0,,
3338,107,51414,37,23.0,,
3339,402,51415,10,21.0,175.0,65.0
3340,64,51447,12,24.0,189.0,100.0
3341,279,51605,6,33.0,,
3342,288,51648,34,20.0,157.0,54.0
3343,288,51648,18,24.0,157.0,54.0
3344,288,51648,21,28.0,157.0,54.0
3345,288,51648,22,32.0,157.0,54.0
3346,24,51698,6,25.0,,
3347,110,51716,3,25.0,175.0,75.0
3348,267,51824,5,17.0,178.0,
3349,75,51826,8,22.0,172.0,63.0
3350,257,51826,3,30.0,172.0,63.0
3351,94,51842,3,24.0,182.0,73.0
3352,4,51908,5,35.0,175.0,74.0
3353,135,52025,3,24.0,176.0,73.0
3354,42,52029,3,21.0,167.0,69.0
3355,42,52029,4,25.0,167.0,69.0
3356,42,52029,1,29.0,167.0,69.0
3357,272,52064,4,19.0,184.0,87.0
3358,272,52064,1,23.0,184.0,87.0
3359,254,52064,1,23.0,184.0,87.0
3360,66,52113,16,46.0,181.0,86.0
3361,24,52133,1,20.0,203.0,91.0
3362,24,52133,2,24.0,203.0,91.0
3363,24,52133,5,28.0,203.0,91.0
3364,15,52135,5,23.0,172.0,80.0
3365,392,52169,6,17.0,,
3366,78,52235,8,21.0,181.0,63.0
3367,78,52235,12,25.0,181.0,63.0
3368,78,52235,3,30.0,181.0,63.0
3369,42,52344,10,28.0,164.0,71.0
3370,121,52377,5,25.0,187.0,80.0
3371,198,52377,5,25.0,187.0,80.0
3372,1,52378,9,27.0,185.0,76.0
3373,1,52378,10,35.0,185.0,76.0
3374,203,52652,3,18.0,167.0,71.0
3375,204,52652,3,18.0,167.0,71.0
3376,205,52652,3,18.0,167.0,71.0
3377,206,52652,3,18.0,167.0,71.0
3378,207,52652,3,18.0,167.0,71.0
3379,208,52652,3,18.0,167.0,71.0
3380,209,52652,3,18.0,167.0,71.0
3381,80,52903,3,31.0,183.0,90.0
3382,192,52913,1,27.0,177.0,73.0
3383,240,52915,1,30.0,177.0,70.0
3384,240,52915,2,34.0,177.0,70.0
3385,14,53064,10,22.0,183.0,73.0
3386,13,53064,11,26.0,183.0,73.0
3387,14,53064,11,26.0,183.0,73.0
3388,13,53064,8,30.0,183.0,73.0
3389,150,53068,9,18.0,156.0,47.0
3390,9,53068,9,18.0,156.0,47.0
3391,119,53070,6,26.0,,
3392,324,53082,6,18.0,,
3393,336,53107,2,20.0,162.0,51.0
3394,162,53129,3,19.0,196.0,85.0
3395,162,53129,4,23.0,196.0,85.0
3396,162,53129,1,27.0,196.0,85.0
3397,162,53129,2,31.0,196.0,85.0
3398,136,53135,2,27.0,169.0,
3399,212,53136,14,20.0,172.0,66.0
3400,188,53136,14,20.0,172.0,66.0
3401,189,53136,14,20.0,172.0,66.0
3402,53,53151,12,27.0,185.0,80.0
3403,58,53185,31,26.0,,
3404,225,53223,9,31.0,,
3405,221,53288,5,31.0,163.0,56.0
